DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,1996,33863.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,1997,34221.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,1998,35380.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,1999,37386.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2000,39776.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2001,41388.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2002,41166.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2003,41408.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2004,42821.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2005,45046.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2006,48607.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2007,52346.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2008,52216.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2009,48152.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2010,50031.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2011,52834.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2012,54632.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2013,54944.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2014,56735.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2015,58985.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2016,62839.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2017,64066.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2018,66380.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2019,67674.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2020,63122.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2021,68970.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2022,72356.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,2023,75110.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2000,561.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2001,609.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2002,665.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2003,700.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2004,745.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2005,897.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2006,1027.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2007,1246.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2008,1436.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2009,1328.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2010,1411.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2011,1464.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2012,1413.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2013,1497.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2014,1530.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2015,1644.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2016,1828.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2017,2043.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2018,2209.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2019,2283.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2020,2248.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2021,2799.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2022,3352.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bosnia and Herzegovina,2023,3388.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,1995,40386.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,1996,39963.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,1997,41036.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,1998,41950.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,1999,41936.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2000,44958.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2001,45044.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2002,45892.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2003,45555.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2004,47758.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2005,49205.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2006,48833.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2007,51750.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2008,49218.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2009,44656.4,b,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2010,47688.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2011,49047.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2012,48963.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2013,49975.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2014,50959.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2015,52223.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2016,52480.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2017,55185.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2018,56719.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2019,59514.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2020,55705.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2021,54373.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2022,68536.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Belgium,2023,67112.6,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,1995,1437.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,1996,881.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,1997,1297.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,1998,1542.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,1999,1486.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2000,1728.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2001,2072.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2002,2349.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2003,2609.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2004,2693.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2005,3250.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2006,3684.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2007,4552.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2008,4595.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2009,4819.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2010,4456.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2011,5469.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2012,5937.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2013,5369.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2014,5605.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2015,6242.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2016,7021.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2017,7360.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2018,7477.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2019,8157.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2020,7969.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2021,8003.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2022,11345.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Bulgaria,2023,12714.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,1995,51148.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,1996,50234.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,1997,48868.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,1998,50013.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,1999,50877.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2000,53396.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2001,58807.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2002,61641.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2003,59508.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2004,60055.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2005,62968.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2006,67158.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2007,69081.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2008,74887.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2009,71482.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2010,80975.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2011,93841.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2012,94687.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2013,94650.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2014,96173.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2015,107082.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2016,107765.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2017,107705.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2018,108527.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2019,115507.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2020,115749.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2021,132579.4,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2022,142414.8,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Switzerland,2023,147506.0,p,
